Orthogroup	ursMar.longCDS.prots	homSap.longCDS.prots
OG0005895	rna14537	ENST00000418724.1
OG0005896	rna14536	ENST00000266000.10
OG0005897	rna14533	ENST00000428849.6
OG0005898	rna14530	ENST00000374516.7
OG0005899	rna14526	ENST00000374500.9
OG0005900	rna14524	ENST00000629380.2
OG0005901	rna14523	ENST00000395064.2
OG0005902	rna14519	ENST00000374467.3
OG0005903	rna14516	ENST00000607484.5
OG0005904	rna14515	ENST00000293756.4
OG0005905	rna14514	ENST00000293760.9
OG0005906	rna14511	ENST00000447654.5
OG0005907	rna14506	ENST00000607016.1
OG0005908	rna14502	ENST00000620693.4
OG0005909	rna14501	ENST00000374037.7
OG0005910	rna14500	ENST00000374023.7
OG0005911	rna14498	ENST00000192788.5
OG0005912	rna14497	ENST00000361288.8
OG0005913	rna14495	ENST00000360359.4
OG0005914	rna14489	ENST00000373953.7
OG0005915	rna14488	ENST00000316637.6
OG0005916	rna14487	ENST00000360694.7
OG0005917	rna14477	ENST00000539068.5
OG0005918	rna14473	ENST00000288065.6
OG0005919	rna14470	ENST00000360215.2
OG0005920	rna14471	ENST00000259938.6
OG0005921	rna14469	ENST00000361690.7
OG0005922	rna14468	ENST00000490799.5
OG0005923	rna14466	ENST00000211287.8
OG0005924	rna14465	ENST00000357641.10
OG0005925	rna14463	ENST00000457797.5
OG0005926	rna14461	ENST00000437635.2
OG0005927	rna14459	ENST00000340181.8
OG0005928	rna14455	ENST00000454782.2
OG0005929	rna14453	ENST00000373731.6
OG0005930	rna14449	ENST00000373715.10
OG0005931	rna14448	ENST00000615513.4
OG0005932	rna14447	ENST00000612677.4
OG0005933	rna14443	ENST00000355190.7
OG0005934	rna14442	ENST00000611814.4
OG0005935	rna14441	ENST00000460219.2
OG0005936	rna14440	ENST00000274963.12
OG0005937	rna14429	ENST00000336655.6
OG0005938	rna14427	ENST00000373491.3
OG0005939	rna14426	ENST00000373479.8
OG0005940	rna14425	ENST00000373451.8
OG0005941	rna14424	ENST00000373408.3
OG0005942	rna14423	ENST00000505425.5
OG0005943	rna14422	ENST00000287218.8
OG0005944	rna14416	ENST00000481247.5
OG0005945	rna14415	ENST00000373365.4
OG0005946	rna33400	ENST00000373256.4
OG0005947	rna33397	ENST00000359534.3
OG0005948	rna33396	ENST00000373231.8
OG0005949	rna33395	ENST00000425054.6
OG0005950	rna33391	ENST00000340692.9
OG0005951	rna31407	ENST00000300504.6
OG0005952	rna31408	ENST00000569673.2
OG0005953	rna31417	ENST00000339362.9
OG0005954	rna31418	ENST00000311669.12
OG0005955	rna31420	ENST00000268057.8
OG0005956	rna31421	ENST00000379887.8
OG0005957	rna31422	ENST00000341689.3
OG0005958	rna31425	ENST00000569795.5
OG0005959	rna31429	ENST00000309731.11
OG0005960	rna31431	ENST00000542035.2
OG0005961	rna31433	ENST00000356056.9
OG0005962	rna31434	ENST00000617575.4
OG0005963	rna31435	ENST00000355327.7
OG0005964	rna31436	ENST00000560369.5
OG0005965	rna31439	ENST00000299213.9
OG0005966	rna31441	ENST00000322954.10
OG0005967	rna31454	ENST00000260379.10
OG0005968	rna31455	ENST00000260363.8
OG0005969	rna31458	ENST00000395407.6
OG0005970	rna31460	ENST00000261858.6
OG0005971	rna31466	ENST00000388866.7
OG0005972	rna31470	ENST00000566799.5
OG0005973	rna31472	ENST00000423218.6
OG0005974	rna31473	ENST00000306917.4
OG0005975	rna31474	ENST00000538696.5
OG0005976	rna31476	ENST00000467889.1
OG0005977	rna31477	ENST00000545237.1
OG0005978	rna31480	ENST00000380035.2
OG0005979	rna31481	ENST00000178640.9
OG0005980	rna31485	ENST00000342683.5
OG0005981	rna31486	ENST00000335894.8
OG0005982	rna31489	ENST00000261880.9
OG0005983	rna31497	ENST00000307897.9
OG0005984	rna31500	ENST00000563480.6
OG0005985	rna31503	ENST00000261881.8
OG0005986	rna31506	ENST00000319212.8
OG0005987	rna31508	ENST00000395614.5
OG0005988	rna31518	ENST00000567744.5
OG0005989	rna31522	ENST00000565299.5
OG0005990	rna31526	ENST00000352385.2
OG0005991	rna31527	ENST00000327987.8
OG0005992	rna31528	ENST00000261888.10
OG0005993	rna31534	ENST00000261883.5
OG0005994	rna31536	ENST00000300107.7
OG0005995	rna31538	ENST00000559089.5
OG0005996	rna31539	ENST00000220062.8
OG0005997	rna31540	ENST00000334287.2
OG0005998	rna31541	ENST00000220058.8
OG0005999	rna31542	ENST00000204566.6
OG0006000	rna31544	ENST00000319580.12
OG0006001	rna31548	ENST00000333425.10
OG0006002	rna31556	ENST00000326005.10
OG0006003	rna31558	ENST00000326648.4
OG0006004	rna31565	ENST00000261884.7
OG0006005	rna31568	ENST00000634318.1, ENST00000558008.3
OG0006006	rna31580	ENST00000261889.9
OG0006007	rna31581	ENST00000300030.7
OG0006008	rna31586	ENST00000443617.6
OG0006009	rna31587	ENST00000360587.2
OG0006010	rna31589	ENST00000380324.7
OG0006011	rna31598	ENST00000178638.7
OG0006012	rna31599	ENST00000261879.9
OG0006013	rna31604	ENST00000321437.8
OG0006014	rna28680	ENST00000261893.8
OG0006016	rna28668	ENST00000261517.9
OG0006017	rna28662	ENST00000261523.9
OG0006018	rna28657	ENST00000396057.5
OG0006019	rna28654	ENST00000560585.5
OG0006020	rna28651	ENST00000288228.9
OG0006021	rna28647	ENST00000288207.6
OG0006022	rna28642	ENST00000561186.5
OG0006023	rna28640	ENST00000380516.6
OG0006024	rna28639	ENST00000559228.5
OG0006025	rna28638	ENST00000260408.7
OG0006026	rna28637	ENST00000356113.10
OG0006027	rna28636	ENST00000219919.8
OG0006028	rna28632	ENST00000299638.7
OG0006029	rna28626	ENST00000281282.5
OG0006030	rna28621	ENST00000438423.6
OG0006031	rna28609	ENST00000260453.3
OG0006032	rna28607	ENST00000352903.6
OG0006033	rna28606	ENST00000559447.6
OG0006034	rna28600	ENST00000302000.10
OG0006035	rna28599	ENST00000348518.4
OG0006036	rna28597	ENST00000569691.1
OG0006037	rna28594	ENST00000539642.5
OG0006038	rna28584	ENST00000396307.6
OG0006039	rna28583	ENST00000260443.8
OG0006040	rna28578	ENST00000559418.5
OG0006041	rna28577	ENST00000305901.6
OG0006042	rna28575	ENST00000546305.6
OG0006043	rna28568	ENST00000261845.6
OG0006044	rna28566	ENST00000299601.9
OG0006045	rna28559	ENST00000267838.6
OG0006046	rna28556	ENST00000220478.7
OG0006047	rna28554	ENST00000335449.10
OG0006048	rna28553	ENST00000396402.5
OG0006049	rna28552	ENST00000327536.5
OG0006050	rna28551	ENST00000261842.9
OG0006051	rna28543	ENST00000616326.1
OG0006052	rna28541	ENST00000307179.8
OG0006053	rna28539	ENST00000220429.12
OG0006054	rna28537	ENST00000267845.7
OG0006055	rna28536	ENST00000267842.9
OG0006056	rna28529	ENST00000403028.7
OG0006057	rna28527	ENST00000267843.8
OG0006058	rna28524	ENST00000560031.5
OG0006059	rna28521	ENST00000299259.10
OG0006060	rna28519	ENST00000559471.5
OG0006061	rna28517	ENST00000332408.8
OG0006062	rna28518	ENST00000530028.2
OG0006063	rna28516	ENST00000380950.6
OG0006064	rna28507	ENST00000331200.7
OG0006065	rna28505	ENST00000417307.2
OG0006066	rna28504	ENST00000324324.11
OG0006067	rna28503	ENST00000341459.7
OG0006068	rna28498	ENST00000536845.6
OG0006069	rna36056	ENST00000565323.5
OG0006070	rna36055	ENST00000261867.4
OG0006071	rna36054	ENST00000558435.5
OG0006072	rna36053	ENST00000305560.10
OG0006073	rna36052	ENST00000396659.7
OG0006074	rna36037	ENST00000267814.13
OG0006075	rna24291	ENST00000560775.5
OG0006076	rna24292	ENST00000261866.11
OG0006077	rna24294	ENST00000261868.9
OG0006078	rna24295	ENST00000260327.8
OG0006079	rna24299	ENST00000417257.5
OG0006080	rna24301	ENST00000263795.10
OG0006081	rna24303	ENST00000406925.5
OG0006082	rna24312	ENST00000319359.7
OG0006083	rna24314	ENST00000381761.5
OG0006084	rna24318	ENST00000382031.5
OG0006085	rna24320	ENST00000382044.8
OG0006086	rna24321	ENST00000260383.11
OG0006087	rna24329	ENST00000562188.5
OG0006088	rna24333	ENST00000305641.6
OG0006089	rna24334	ENST00000296125.8, ENST00000452443.2
OG0006090	rna24336	ENST00000300213.8
OG0006091	rna24337	ENST00000622115.1
OG0006092	rna24338	ENST00000300215.7
OG0006093	rna24340	ENST00000260403.6
OG0006094	rna24344	ENST00000356231.3
OG0006095	rna24347	ENST00000323443.6
OG0006096	rna24350	ENST00000249647.7
OG0006097	rna24352	ENST00000263805.8
OG0006098	rna24356	ENST00000397163.7
OG0006099	rna24370	ENST00000389834.8
OG0006100	rna24378	ENST00000348544.4
OG0006101	rna24380	ENST00000397272.7
OG0006102	rna24381	ENST00000290472.3
OG0006103	rna24382	ENST00000399518.3
OG0006104	rna24387	ENST00000456763.6
OG0006105	rna24388	ENST00000219905.11
OG0006106	rna24389	ENST00000263798.7
OG0006107	rna24390	ENST00000304330.8
OG0006108	rna24391	ENST00000263800.10
OG0006109	rna24392	ENST00000260386.6
OG0006110	rna24393	ENST00000389629.8
OG0006111	rna24394	ENST00000260361.8
OG0006112	rna24396	ENST00000220514.7
OG0006113	rna24399	ENST00000334660.9
OG0006114	rna24404	ENST00000361937.7
OG0006115	rna24406	ENST00000446533.7
OG0006116	rna24407	ENST00000249749.6
OG0006117	rna24409	ENST00000220509.9
OG0006118	rna24410	ENST00000220507.4
OG0006119	rna24411	ENST00000344051.8
OG0006120	rna24412	ENST00000427255.2
OG0006121	rna24414	ENST00000355341.8
OG0006122	rna24415	ENST00000220496.8
OG0006123	rna24417	ENST00000344320.7
OG0006124	rna24418	ENST00000260447.5
OG0006125	rna24419	ENST00000260385.10
OG0006126	rna24426	ENST00000346991.9
OG0006127	rna24428	ENST00000315616.11
OG0006128	rna24435	ENST00000416165.5
OG0006129	rna24436	ENST00000487418.6
OG0006130	rna24437	ENST00000249776.12
OG0006131	rna24438	ENST00000267889.4
OG0006132	rna24439	ENST00000559313.5
OG0006133	rna24440	ENST00000260402.7
OG0006134	rna24444	ENST00000412359.7
OG0006135	rna24448	ENST00000354670.8
OG0006136	rna24450	ENST00000267884.10
OG0006137	rna24451	ENST00000263791.9
OG0006138	rna24453	ENST00000350221.3
OG0006139	rna24463	ENST00000561180.5
OG0006140	rna24465	ENST00000397609.6
OG0006141	rna24466	ENST00000299084.8
OG0006142	rna24467	ENST00000319669.4
OG0006143	rna24469	ENST00000569302.5
OG0006144	rna24482	ENST00000356321.4
OG0006145	rna24485	ENST00000156471.9
OG0006146	rna24492	ENST00000622074.1
OG0006147	rna24494	ENST00000616417.4
OG0006148	rna24498	ENST00000306730.7
OG0006149	rna24499	ENST00000383263.6
OG0006150	rna24501	ENST00000256545.8
OG0006151	rna24503	ENST00000256544.7
OG0006152	rna24506	ENST00000267750.8
OG0006153	rna24511	ENST00000328848.5
OG0006154	rna24512	ENST00000537011.5
OG0006155	rna24187	ENST00000380586.5
OG0006156	rna24198	ENST00000380629.6
OG0006157	rna24204	ENST00000221200.8
OG0006158	rna24206	ENST00000421054.6
OG0006159	rna24209	ENST00000221166.9
OG0006160	rna24212	ENST00000265769.8
OG0006161	rna24213	ENST00000290271.6
OG0006162	rna24214	ENST00000325017.3
OG0006163	rna24216	ENST00000519973.5
OG0006164	rna24221	ENST00000389131.7
OG0006165	rna24224	ENST00000411463.2
OG0006166	rna24226	ENST00000397677.5
OG0006167	rna24228	ENST00000256404.7
OG0006168	rna24230	ENST00000317216.2
OG0006169	rna24233	ENST00000308511.8
OG0006170	rna24237	ENST00000339162.11
OG0006171	rna24238	ENST00000240123.11
OG0006172	rna24241	ENST00000359741.9
OG0006173	rna24245	ENST00000356766.10
OG0006174	rna24247	ENST00000306433.8
OG0006175	rna24250	ENST00000318561.7
OG0006176	rna24252	ENST00000306317.6
OG0006177	rna24253	ENST00000306306.7
OG0006178	rna24254	ENST00000381418.8
OG0006179	rna24255	ENST00000611621.1
OG0006180	rna24256	ENST00000450006.7
OG0006181	rna24257	ENST00000432128.5
OG0006182	rna24258	ENST00000359441.3
OG0006183	rna24259	ENST00000521157.5
OG0006184	rna24262	ENST00000276420.8
OG0006185	rna24263	ENST00000524240.5
OG0006186	rna28496	ENST00000265801.6
OG0006187	rna28492	ENST00000276373.9
OG0006188	rna28489	ENST00000311322.8
OG0006189	rna27585	ENST00000522908.1
OG0006190	rna27581	ENST00000305364.8
OG0006191	rna27575	ENST00000397501.5
OG0006192	rna27572	ENST00000521400.5
OG0006193	rna27569	ENST00000316403.14
OG0006194	rna27567	ENST00000301904.3
OG0006195	rna27564	ENST00000356537.8
OG0006196	rna27559	ENST00000413272.6
OG0006197	rna27558	ENST00000256398.12
OG0006198	rna27557	ENST00000301908.7
OG0006199	rna27556	ENST00000344423.9
OG0006200	rna27555	ENST00000521548.5
OG0006201	rna27554	ENST00000537916.2
OG0006202	rna27550	ENST00000521022.5
OG0006203	rna27545	ENST00000524238.3
OG0006204	rna27540	ENST00000317173.8
OG0006205	rna27537	ENST00000304519.9
OG0006206	rna27534	ENST00000314787.7
OG0006207	rna27528	ENST00000221086.7
OG0006208	rna27526	ENST00000284486.8
OG0006209	rna27520	ENST00000532059.5
OG0006210	rna27518	ENST00000436750.7
OG0006211	rna27516	ENST00000353047.10
OG0006212	rna27511	ENST00000296522.10
OG0006213	rna27503	ENST00000393674.6
OG0006214	rna27492	ENST00000296506.7
OG0006215	rna27487	ENST00000265000.8
OG0006216	rna5233	ENST00000357154.7
OG0006217	rna5230	ENST00000261507.10
OG0006218	rna5227	ENST00000306480.10
OG0006219	rna5219	ENST00000507152.5
OG0006220	rna5218	ENST00000514618.5
OG0006221	rna5217	ENST00000509657.5
OG0006222	rna5215	ENST00000338566.7
OG0006223	rna5213	ENST00000274054.2
OG0006224	rna5208	ENST00000434826.2
OG0006225	rna5207	ENST00000264433.10
OG0006226	rna5200	ENST00000511912.5
OG0006227	rna5199	ENST00000379205.4
OG0006228	rna5192	ENST00000423548.5
OG0006229	rna5191	ENST00000296529.10
OG0006230	rna5190	ENST00000393807.9
OG0006231	rna5181	ENST00000264428.8
OG0006232	rna5180	ENST00000502773.5
OG0006233	rna5176	ENST00000433477.3
OG0006234	rna5174	ENST00000536354.2
OG0006235	rna5173	ENST00000537611.2
OG0006236	rna5172	ENST00000502959.5
OG0006237	rna5170	ENST00000506455.5
OG0006238	rna5169	ENST00000311277.8
OG0006239	rna5165	ENST00000281722.7
OG0006240	rna5144	ENST00000407946.5
OG0006241	rna5143	ENST00000302053.7
OG0006242	rna5142	ENST00000302068.8
OG0006243	rna5140	ENST00000499023.6
OG0006244	rna5138	ENST00000623607.3
OG0006245	rna5137	ENST00000274063.4
OG0006246	rna5136	ENST00000347063.8
OG0006247	rna5133	ENST00000409959.7
OG0006248	rna5131	ENST00000240488.7
OG0006249	rna5130	ENST00000338700.9
OG0006250	rna5129	ENST00000511601.5
OG0006251	rna5118	ENST00000353617.6
OG0006252	rna5117	ENST00000304337.2
OG0006253	rna5116	ENST00000304385.7
OG0006254	rna5109	ENST00000281708.8
OG0006255	rna5099	ENST00000263985.10
OG0006256	rna5098	ENST00000435205.5
OG0006257	rna5093	ENST00000604030.6
OG0006258	rna5097	ENST00000455694.6
OG0006259	rna5078	ENST00000322396.6
OG0006260	rna5077	ENST00000296582.7
OG0006261	rna5068	ENST00000513335.5
OG0006262	rna5067	ENST00000281321.3
OG0006263	rna5064	ENST00000507030.5
OG0006264	rna5059	ENST00000296581.10
OG0006265	rna5058	ENST00000508784.5
OG0006266	rna5057	ENST00000541599.4
OG0006267	rna5053	ENST00000447906.6
OG0006268	rna5052	ENST00000296577.8
OG0006269	rna5051	ENST00000613466.4
OG0006270	rna5049	ENST00000296575.7
OG0006271	rna5043	ENST00000262995.8
OG0006272	rna5042	ENST00000307017.8
OG0006273	rna5040	ENST00000509777.5
OG0006274	rna5035	ENST00000320650.8
OG0006275	rna5034	ENST00000262990.8
OG0006276	rna5033	ENST00000515673.6
OG0006277	rna5030	ENST00000262999.3
OG0006278	rna5029	ENST00000323570.7
OG0006279	rna5028	ENST00000503109.6
OG0006280	rna5027	ENST00000414773.5
OG0006281	rna5026	ENST00000614192.4
OG0006282	rna5022	ENST00000509479.6
OG0006283	rna5019	ENST00000265498.5
OG0006284	rna5018	ENST00000274031.7
OG0006285	rna5017	ENST00000305626.5
OG0006286	rna5014	ENST00000503997.5
OG0006287	rna5013	ENST00000398955.1
OG0006288	rna5009	ENST00000379550.5
OG0006289	rna5007	ENST00000280614.3
OG0006290	rna5006	ENST00000280612.9
OG0006291	rna5000	ENST00000344876.8
OG0006292	rna4999	ENST00000421491.3
OG0006293	rna21569	ENST00000264360.6
OG0006294	rna21563	ENST00000281146.9
OG0006295	rna21544	ENST00000226319.10
OG0006296	rna21540	ENST00000613358.4
OG0006297	rna21537	ENST00000326639.10
OG0006298	rna21533	ENST00000398965.5
OG0006299	rna21531	ENST00000296468.7
OG0006300	rna21530	ENST00000270861.9
OG0006301	rna3886	ENST00000281154.5
OG0006302	rna3887	ENST00000335251.10
OG0006303	rna3889	ENST00000394329.7
OG0006304	rna9948	ENST00000504087.5
OG0006305	rna9934	ENST00000610581.4
OG0006306	rna9932	ENST00000274008.4
OG0006307	rna9930	ENST00000304430.9
OG0006308	rna9929	ENST00000264498.7
OG0006309	rna9928	ENST00000542236.5
OG0006310	rna9925	ENST00000264497.7
OG0006311	rna9924	ENST00000226730.4
OG0006312	rna9921	ENST00000264501.8
OG0006313	rna9917	ENST00000264499.8
OG0006314	rna9916	ENST00000274026.9
OG0006315	rna9915	ENST00000379663.7
OG0006316	rna9908	ENST00000394427.2
OG0006317	rna9906	ENST00000509841.1
OG0006318	rna9905	ENST00000379692.8
OG0006319	rna9904	ENST00000264808.7
OG0006320	rna31786	ENST00000398564.5
OG0006321	rna32897	ENST00000366481.3
OG0006323	rna15572	ENST00000354618.9
OG0006325	rna16864	ENST00000337432.8
OG0006326	rna23876	ENST00000299295.6
OG0006327	rna3072	ENST00000392894.7
OG0006328	rna3077	ENST00000473414.5
OG0006329	rna3079	ENST00000465804.5
OG0006330	rna3080	ENST00000305354.4
OG0006331	rna3081	ENST00000305366.7
OG0006332	rna3082	ENST00000296059.6
OG0006333	rna3088	ENST00000296051.6
OG0006334	rna3089	ENST00000310053.9
OG0006335	rna3090	ENST00000345003.8
OG0006336	rna3091	ENST00000296046.3
OG0006337	rna3098	ENST00000418473.6
OG0006338	rna3103	ENST00000525172.6
OG0006339	rna3105	ENST00000492200.5
OG0006340	rna3121	ENST00000354952.6
OG0006341	rna3127	ENST00000315691.7
OG0006342	rna3132	ENST00000309575.4
OG0006343	rna3133	ENST00000473835.6
OG0006344	rna3135	ENST00000340634.4
OG0006345	rna3136	ENST00000295992.7
OG0006346	rna3140	ENST00000350721.8
OG0006347	rna3141	ENST00000264951.8
OG0006348	rna3144	ENST00000392993.6
OG0006349	rna3145	ENST00000489671.5
OG0006350	rna3149	ENST00000286371.7
OG0006351	rna3150	ENST00000264952.2
OG0006352	rna3151	ENST00000273480.3
OG0006353	rna3162	ENST00000514251.5
OG0006354	rna3164	ENST00000286353.8
OG0006355	rna3166	ENST00000324194.10
OG0006356	rna3167	ENST00000286349.3
OG0006357	rna3170	ENST00000296202.11
OG0006358	rna3172	ENST00000232217.6
OG0006359	rna3173	ENST00000333188.9
OG0006360	rna3174	ENST00000495075.5
OG0006361	rna3182	ENST00000338446.8
OG0006362	rna3183	ENST00000264982.7
OG0006363	rna3191	ENST00000389567.8
OG0006364	rna3192	ENST00000289104.8
OG0006365	rna3193	ENST00000333911.7
OG0006366	rna3196	ENST00000469044.5
OG0006367	rna3198	ENST00000260803.8
OG0006368	rna3199	ENST00000236709.3
OG0006369	rna3200	ENST00000327532.6
OG0006370	rna3201	ENST00000343735.8
OG0006371	rna3205	ENST00000329582.8
OG0006372	rna3207	ENST00000288986.6
OG0006373	rna3209	ENST00000446465.2
OG0006374	rna3214	ENST00000309993.2
OG0006375	rna3215	ENST00000264977.7
OG0006376	rna3220	ENST00000423778.6
OG0006377	rna3222	ENST00000513612.6
OG0006378	rna3226	ENST00000510994.5
OG0006379	rna3230	ENST00000514516.5
OG0006380	rna3235	ENST00000620660.4
OG0006381	rna3236	ENST00000310926.8
OG0006382	rna3242	ENST00000260810.9
OG0006383	rna3246	ENST00000264993.7
OG0006384	rna3248	ENST00000302334.2
OG0006385	rna3249	ENST00000321871.10
OG0006386	rna3253	ENST00000356232.8
OG0006387	rna3259	ENST00000249887.2
OG0006388	rna3260	ENST00000260818.10
OG0006389	rna3266	ENST00000351273.11
OG0006390	rna3272	ENST00000425847.6
OG0006392	rna3273	ENST00000383366.8
OG0006393	rna3280	ENST00000514044.5
OG0006394	rna3286	ENST00000253693.6
OG0006395	rna3287	ENST00000383791.7
OG0006396	rna3288	ENST00000443029.5
OG0006397	rna3292	ENST00000396842.6
OG0006398	rna3295	ENST00000321169.9
OG0006399	rna3299	ENST00000449107.5
OG0006400	rna3305	ENST00000399451.6
OG0006401	rna3317	ENST00000339732.9
OG0006402	rna3320	ENST00000488423.1
OG0006403	rna3321	ENST00000627468.2
OG0006404	rna3324	ENST00000334133.8
OG0006405	rna3325	ENST00000250863.12
OG0006406	rna3330	ENST00000446818.6
OG0006407	rna3332	ENST00000417717.6
OG0006408	rna3337	ENST00000295824.13
OG0006409	rna3339	ENST00000389050.4
OG0006410	rna3358	ENST00000312521.8
OG0006411	rna3368	ENST00000280700.9
OG0006412	rna3370	ENST00000280701.7
OG0006413	rna3373	ENST00000396641.6
OG0006414	rna3377	ENST00000429845.6
OG0006415	rna3386	ENST00000418849.1
OG0006416	rna3389	ENST00000479665.5
OG0006417	rna3391	ENST00000635992.1, ENST00000383768.6
OG0006418	rna3408	ENST00000359013.4
OG0006419	rna3412	ENST00000295770.3
OG0006420	rna3414	ENST00000396556.6
